module,category,file,first_line,matched_patterns
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockFirePit.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockFirePit.java,234,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockFlag.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGateProxy.java,5,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGateProxy.java,55,TileEntitySpecialRenderer | createNewTileEntity\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGateProxy.java,118,ModelLoader\.setCustom
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGateProxy.java,3,codechicken\.lib
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGibbet.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGibbet.java,240,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGoldenIdol.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGoldenThrone.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGoldenThrone.java,104,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGravestone.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGravestone.java,186,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockGravestone.java,163,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockIronCage.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockIronCage.java,240,ModelLoader\.setCustom
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockLootBasket.java,162,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockLootBasket.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockMulti.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockProtectionFlag.java,4,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockProtectionFlag.java,77,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockProtectionFlag.java,69,ModelLoader\.setCustom
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockProtectionFlag.java,3,codechicken\.lib
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockScissorSeat.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockSeat.java,3,net\.minecraft\.block\.
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockSoundBlock.java,80,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockSoundBlock.java,10,net\.minecraft\.block\. | BlockStateContainer | createBlockState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockSoundBlock.java,88,ModelLoader\.setCustom
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockSoundBlock.java,3,codechicken\.lib
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStake.java,130,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStake.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStake.java,209,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStake.java,200,ModelLoader\.setCustom
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStatue.java,92,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStatue.java,3,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStatue.java,50,TileEntitySpecialRenderer
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStoneCoffin.java,5,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStoneCoffin.java,96,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStoneCoffin.java,88,ModelLoader\.setCustom
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStoneCoffin.java,3,codechicken\.lib
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStool.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStretchingRack.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStretchingRack.java,250,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStructureBuilder.java,3,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStructureBuilder.java,102,TileEntitySpecialRenderer
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStructureScanner.java,38,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStructureScanner.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getMetaFromState\(
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockStructureScanner.java,80,TileEntitySpecialRenderer
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTable.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTotemCube.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTotemPart.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTotemPart.java,174,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTribalChair.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockTribalStool.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockUrn.java,4,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockUrn.java,80,TileEntitySpecialRenderer
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenCoffin.java,5,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenCoffin.java,95,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenCoffin.java,86,ModelLoader\.setCustom
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenCoffin.java,3,codechicken\.lib
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenPost.java,5,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenPost.java,227,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/BlockWoodenThrone.java,4,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarCandle.java,3,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarLectern.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarLongCloth.java,3,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarShortCloth.java,3,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarSun.java,3,net\.minecraft\.block\. | BlockStateContainer | createBlockState\( | getStateFromMeta\( | getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/block/altar/BlockAltarTop.java,4,net\.minecraft\.block\.
structure,commands,src/main/java/net/shadowmage/ancientwarfare/structure/command/CommandStructure.java,3,ICommandSender | CommandBase
structure,commands,src/main/java/net/shadowmage/ancientwarfare/structure/command/StatsCommand.java,4,ICommandSender
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/config/AWStructureStatics.java,4,net\.minecraft\.block\.
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/datafixes/WoodenCoffinFixer.java,8,RegistryEvent
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/entity/EntityGate.java,214,openGui\(
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/entity/EntityGate.java,8,net\.minecraft\.entity\.
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/event/OneShotEntityDespawnListener.java,5,net\.minecraft\.entity\.
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiDimensionSelection.java,6,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiDraftingStation.java,6,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiGateControl.java,4,GuiContainer
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiLootBasket.java,4,GuiContainer
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiLootChestPlacer.java,15,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiModSelection.java,6,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSoundBlock.java,5,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSoundSelect.java,6,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSpawnerAdvanced.java,5,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSpawnerAdvancedAddEntity.java,6,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSpawnerAdvancedEntitySelection.java,7,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiSpawnerAdvancedInventory.java,4,GuiContainer
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStake.java,7,GuiContainer | GuiScreen
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStatue.java,14,EntityRegistry
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStatue.java,7,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureBiomeSelection.java,7,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureIncorrectName.java,4,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureScanner.java,11,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureSelectionBase.java,4,GuiContainer
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureSelectionDraftingStation.java,24,GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiStructureValidationSettings.java,9,GuiContainer | GuiScreen
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/gui/GuiTownSelection.java,4,GuiContainer
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureBlocks.java,10,RegistryEvent | GameRegistry | ObjectHolder
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureItems.java,4,RegistryEvent | GameRegistry | ObjectHolder
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureSounds.java,5,RegistryEvent | GameRegistry | ObjectHolder
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,62,openGui\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,4,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,30,getMetaFromState\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,4,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,4,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,110,getStateFromMeta\( | getMetaFromState\(
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,237,ModelLoader\.setCustom
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,25,EntityRegistry
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,68,openGui\(
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,217,openGui\(
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,104,openGui\(
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,94,openGui\(
structure,gui/menu,src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,92,openGui\(
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/proxy/ClientProxyStructure.java,12,RegistryEvent
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/proxy/ClientProxyStructure.java,3,codechicken\.lib
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/registry/EntitySpawnNBTRegistry.java,7,net\.minecraft\.entity\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/registry/StructureBlockRegistry.java,4,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/render/BlankExtendedBlockStateContainer.java,15,BlockStateContainer
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/GateProxyRenderer.java,5,TileEntitySpecialRenderer
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleOnlyModel.java,3,codechicken\.lib
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,7,GlStateManager | BufferBuilder
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,13,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,11,GlStateManager | TRSRTransformation | IModelState
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,3,codechicken\.lib
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedSpawner.java,10,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedSpawner.java,5,GlStateManager | BufferBuilder
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderGateHelper.java,24,GlStateManager
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderItemAdvancedLootChest.java,6,GlStateManager | TRSRTransformation | IModelState
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderItemAdvancedLootChest.java,3,codechicken\.lib
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderLootInfo.java,5,TileEntitySpecialRenderer
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderStructureBuilder.java,4,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderStructureBuilder.java,3,GlStateManager
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/render/SoundBlockRenderer.java,43,getStateFromMeta\( | getMetaFromState\(
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/SoundBlockRenderer.java,3,codechicken\.lib
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/StakeRenderer.java,6,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/StoneCoffinRenderer.java,8,GlStateManager | TRSRTransformation | IModelState
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/StoneCoffinRenderer.java,3,codechicken\.lib
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/StructureScannerRenderer.java,4,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/WoodenCoffinRenderer.java,8,GlStateManager | TRSRTransformation | IModelState
structure,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/structure/render/WoodenCoffinRenderer.java,3,codechicken\.lib
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/gate/RenderGateBasic.java,24,GlStateManager
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/gate/RenderGateDouble.java,24,GlStateManager
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/gate/RenderGateRotatingBridge.java,24,GlStateManager
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/gate/RenderGateSingle.java,24,GlStateManager
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/render/statue/StatueEntityRegistry.java,27,EntityRegistry
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/render/statue/StatueEntityRegistry.java,10,net\.minecraft\.entity\.
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/render/statue/StatueRenderer.java,33,EntityRegistry
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/render/statue/StatueRenderer.java,10,TileEntitySpecialRenderer
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/render/statue/StatueRenderer.java,5,GlStateManager
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/sounds/SoundLoader.java,73,ForgeRegistries\.[A-Z_]+\.register
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/template/StructurePluginManager.java,6,net\.minecraft\.entity\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/build/StructureBuilder.java,6,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/StructureValidator.java,4,net\.minecraft\.block\.
structure,worldgen,src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/StructureValidator.java,13,BiomeDictionary
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/StructureValidatorHarbor.java,5,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/border/SmoothingMatrixBuilder.java,5,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/BlockMetaToBlockStateFixer.java,56,getStateFromMeta\(
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBed.java,3,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBed.java,10,net\.minecraft\.tileentity\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockDoors.java,3,net\.minecraft\.block\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockSign.java,3,net\.minecraft\.block\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockSign.java,8,net\.minecraft\.tileentity\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleFlowerPot.java,9,net\.minecraft\.tileentity\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVanillaSkull.java,8,net\.minecraft\.tileentity\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVanillaSpawner.java,8,net\.minecraft\.tileentity\.
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVine.java,9,net\.minecraft\.block\.
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleEntity.java,4,net\.minecraft\.entity\.
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleEntityHanging.java,3,net\.minecraft\.entity\.
structure,registry,src/main/java/net/shadowmage/ancientwarfare/structure/tile/SpawnerSettings.java,20,EntityRegistry
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/tile/SpawnerSettings.java,6,net\.minecraft\.entity\.
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TEGateProxy.java,5,ITickable
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileAdvancedSpawner.java,6,ITickable
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileCoffin.java,7,ITickable
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileDraftingStation.java,8,ITickable
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileSoundBlock.java,184,getStateFromMeta\( | getMetaFromState\(
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileSoundBlock.java,8,ITickable
structure,block-entity,src/main/java/net/shadowmage/ancientwarfare/structure/tile/TileStructureBuilder.java,8,ITickable
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/town/TownGeneratorBorders.java,3,net\.minecraft\.block\.
structure,worldgen,src/main/java/net/shadowmage/ancientwarfare/structure/town/WorldTownGenerator.java,7,IWorldGenerator | WorldGenerator
structure,entity/ai,src/main/java/net/shadowmage/ancientwarfare/structure/util/LootHelper.java,4,net\.minecraft\.entity\.
structure,rendering,src/main/java/net/shadowmage/ancientwarfare/structure/util/WoodVariantHelper.java,65,ModelLoader\.setCustom
structure,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/structure/worldgen/WorldStructureGenerator.java,4,net\.minecraft\.block\.
structure,worldgen,src/main/java/net/shadowmage/ancientwarfare/structure/worldgen/WorldStructureGenerator.java,12,IWorldGenerator | WorldGenerator
vehicle,lifecycle/proxy,src/main/java/net/shadowmage/ancientwarfare/vehicle/AncientWarfareVehicles.java,5,net\.minecraftforge\.fml\.common\.event\.FML | net\.minecraftforge\.fml\.common\.SidedProxy | net\.minecraftforge\.fml\.common\.Mod\.(?:EventHandler|Instance)
vehicle,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/vehicle/entity/VehicleBase.java,4,net\.minecraft\.block\.
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/gui/GuiVehicleAmmoSelection.java,25,GuiContainer
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/gui/GuiVehicleInventory.java,25,GuiContainer | GuiScreen
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/gui/GuiVehicleStats.java,27,GuiContainer | GuiScreen
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/gui/elements/ButtonAmmo.java,71,GuiButton
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/helpers/VehicleFiringVarsHelper.java,68,openGui\(
vehicle,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/vehicle/helpers/VehicleMoveHelper.java,5,net\.minecraft\.block\.
vehicle,registry,src/main/java/net/shadowmage/ancientwarfare/vehicle/init/AWVehicleEntities.java,4,EntityRegistry
vehicle,registry,src/main/java/net/shadowmage/ancientwarfare/vehicle/init/AWVehicleItems.java,4,RegistryEvent | GameRegistry | ObjectHolder
vehicle,registry,src/main/java/net/shadowmage/ancientwarfare/vehicle/init/AWVehicleSounds.java,5,RegistryEvent | GameRegistry | ObjectHolder
vehicle,gui/menu,src/main/java/net/shadowmage/ancientwarfare/vehicle/input/VehicleInputHandler.java,144,openGui\(
vehicle,codechickenlib,src/main/java/net/shadowmage/ancientwarfare/vehicle/input/VehicleInputHandler.java,3,codechicken\.lib
vehicle,rendering,src/main/java/net/shadowmage/ancientwarfare/vehicle/item/ItemSpawner.java,156,ModelLoader\.setCustom
vehicle,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/vehicle/pathing/Navigator.java,4,net\.minecraft\.block\.
vehicle,block/blockstate,src/main/java/net/shadowmage/ancientwarfare/vehicle/pathing/PathWorldAccess.java,4,net\.minecraft\.block\.
vehicle,registry,src/main/java/net/shadowmage/ancientwarfare/vehicle/registry/SmeltingRecipeRegistry.java,7,RegistryEvent
vehicle,rendering,src/main/java/net/shadowmage/ancientwarfare/vehicle/render/RenderOverlayAdvanced.java,4,GlStateManager
