file,line,import
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,7,net.minecraft.world.entity.ai.goal.Goal
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,8,net.minecraft.entity.ai.EntityAINearestAttackableTarget
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,9,net.minecraft.entity.ai.EntityAITasks.EntityAITaskEntry
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,10,net.minecraft.entity.monster.IMob
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,11,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,12,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,13,net.minecraft.world.effect.MobEffects
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,14,net.minecraft.world.effect.MobEffectInstance
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,15,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,17,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/npc/event/EventHandler.java,18,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/faction/FactionEntry.java,3,net.minecraft.command.WrongUsageException
src/main/java/net/shadowmage/ancientwarfare/npc/faction/FactionTracker.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/faction/FactionTracker.java,4,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/FactionData.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/FactionData.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/FactionData.java,8,net.minecraft.world.level.saveddata.SavedData
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/Team.java,5,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/TeamData.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/TeamData.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/gamedata/TeamData.java,8,net.minecraft.world.level.saveddata.SavedData
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcFactionSpellcasterWizardry.java,3,electroblob.wizardry.spell.Spell
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcFactionSpellcasterWizardry.java,4,net.minecraft.util.text.translation.I18n
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcFactionTradeSetup.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcFactionTradeView.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcInventory.java,4,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcInventory.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiNpcPlayerOwnedTrade.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiRoutingOrder.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiRoutingOrder.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiRoutingOrder.java,7,net.minecraft.util.text.TextFormatting
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiSkinSelection.java,8,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiTradeOrder.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/gui/GuiWorkOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCBlocks.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCBlocks.java,4,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCBlocks.java,5,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCBlocks.java,10,net.minecraftforge.fml.common.registry.GameRegistry
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCBlocks.java,11,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,4,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,5,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,6,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,7,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCEntities.java,14,net.minecraftforge.fml.common.registry.EntityEntry
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,4,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,5,net.minecraft.world.effect.MobEffects
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,6,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,8,net.minecraft.world.effect.MobEffectInstance
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCItems.java,14,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/npc/init/AWNPCSounds.java,8,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/npc/inventory/NpcEquipmentHandler.java,3,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/inventory/NpcEquipmentHandler.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/IExtendedReachWeapon.java,5,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/item/IExtendedReachWeapon.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/IExtendedReachWeapon.java,8,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/npc/item/IExtendedReachWeapon.java,9,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/IExtendedReachWeapon.java,10,net.minecraft.world.phys.Vec3
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,4,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,8,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,9,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemBardInstrument.java,14,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemClub.java,3,net.minecraft.world.item.enchantment.EnchantmentHelper
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemClub.java,4,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemClub.java,5,net.minecraft.world.item.enchantment.Enchantments
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemClub.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,4,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,7,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,9,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,10,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,12,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,14,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,18,net.minecraft.util.text.TextFormatting
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCoin.java,19,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,5,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,6,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCombatOrder.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,6,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,9,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,10,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,11,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,12,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,13,net.minecraft.world.entity.ai.attributes.AttributeModifier
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,14,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,15,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,16,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,20,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,21,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,22,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,24,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,25,net.minecraft.util.math.RayTraceResult.Type
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,26,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemCommandBaton.java,27,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemExtendedReachWeapon.java,4,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemExtendedReachWeapon.java,5,net.minecraft.world.entity.ai.attributes.AttributeModifier
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemExtendedReachWeapon.java,6,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemExtendedReachWeapon.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemExtendedReachWeapon.java,8,net.minecraft.item.ItemSword
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemFoodBundle.java,3,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemIceSpear.java,3,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemIceSpear.java,4,net.minecraft.world.effect.MobEffects
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemIceSpear.java,5,net.minecraft.item.EnumRarity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemIceSpear.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemIceSpear.java,7,net.minecraft.world.effect.MobEffectInstance
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,4,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,5,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,6,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,8,net.minecraft.item.ItemSword
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,10,net.minecraft.util.text.TextFormatting
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemMacuahuitl.java,11,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,6,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,9,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,10,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,13,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,14,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,15,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemNpcSpawner.java,18,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemOrders.java,4,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemOrders.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemOrders.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemOrders.java,8,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemOrders.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemPitchfork.java,4,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemPitchfork.java,5,net.minecraft.world.entity.ai.attributes.AttributeModifier
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemPitchfork.java,6,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemPitchfork.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,5,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,6,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,9,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemRoutingOrder.java,10,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,4,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,6,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,7,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,8,net.minecraft.world.entity.ai.attributes.AttributeModifier
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,9,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,10,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,11,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemScythe.java,13,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,3,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,5,net.minecraft.world.item.UseAnim
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,6,net.minecraft.item.IItemPropertyGetter
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,8,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,9,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemShield.java,12,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemSickle.java,4,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemSickle.java,5,net.minecraft.world.entity.ai.attributes.AttributeModifier
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemSickle.java,6,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemSickle.java,7,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemSickle.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,5,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,6,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,9,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemTradeOrder.java,10,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,5,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,6,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,9,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemUpkeepOrder.java,10,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,5,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,6,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/item/ItemWorkOrder.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketExtendedReachAttack.java,4,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketExtendedReachAttack.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketExtendedReachAttack.java,6,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketFactionUpdate.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketNpcCommand.java,4,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketNpcCommand.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketTeamMembershipUpdate.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketTeamStandingUpdate.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/network/PacketTeamStandingsUpdate.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/npc_command/NpcCommand.java,3,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/npc_command/NpcCommand.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/npc_command/NpcCommand.java,7,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/npc/npc_command/NpcCommand.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/orders/CombatOrder.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/orders/CombatOrder.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/orders/RoutingOrder.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/orders/TradeOrder.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/orders/UpkeepOrder.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/orders/UpkeepOrder.java,5,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/npc/orders/UpkeepOrder.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/orders/WorkOrder.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/orders/WorkOrder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/orders/WorkOrder.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionDefinition.java,3,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionDefinition.java,5,net.minecraftforge.fml.common.registry.EntityRegistry
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionNpcDefault.java,3,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionNpcDefault.java,5,net.minecraft.world.storage.loot.LootTableList
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionSpellcasterDefault.java,3,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionSpellcasterDefault.java,5,net.minecraft.world.storage.loot.LootTableList
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionTradeListRegistry.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/registry/FactionTradeTemplate.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NPCDialogue.java,10,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NPCDialogue.java,11,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NPCDialogue.java,13,net.minecraft.util.text.TextComponentString
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NPCDialogue.java,14,net.minecraft.util.text.TextFormatting
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefault.java,3,net.minecraft.entity.SharedMonsterAttributes
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefault.java,4,net.minecraft.world.entity.ai.attributes.AttributeInstance
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefault.java,5,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefault.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefaultsRegistry.java,6,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefaultsRegistry.java,7,net.minecraft.world.entity.EquipmentSlot
src/main/java/net/shadowmage/ancientwarfare/npc/registry/NpcDefaultsRegistry.java,8,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/registry/OwnedNpcDefault.java,3,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/npc/registry/OwnedNpcDefault.java,4,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/npc/registry/OwnedNpcDefault.java,5,net.minecraftforge.fml.common.registry.EntityRegistry
src/main/java/net/shadowmage/ancientwarfare/npc/render/ModelNpc.java,4,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/npc/render/ModelNpc.java,5,net.minecraft.world.item.UseAnim
src/main/java/net/shadowmage/ancientwarfare/npc/render/ModelNpc.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/npc/render/ModelNpc.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/npc/render/ModelNpc.java,8,net.minecraft.world.entity.HumanoidArm
src/main/java/net/shadowmage/ancientwarfare/npc/render/RenderCommandOverlay.java,6,net.minecraft.world.entity.Entity
