file,replacement_count,details
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/StructureValidatorUnderwater.java,14,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=4; type:World->Level=5
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/StructureValidatorWater.java,13,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=3; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/border/SmoothingMatrix.java,12,call:.getDefaultState()->.defaultBlockState()=2; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraft.world.biome.Biome->net.minecraft.world.level.biome.Biome=1; type:IBlockState->BlockState=2; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/border/SmoothingMatrixBuilder.java,12,import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=5; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/border/points/SmoothingPoint.java,5,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:IBlockState->BlockState=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/IStructureValidationProperty.java,4,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyBool.java,4,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyIntArray.java,4,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyInteger.java,4,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyResourceLocation.java,5,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyString.java,4,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/build/validation/properties/StructureValidationPropertyStringSet.java,10,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; type:NBTTagCompound->CompoundTag=3; type:NBTTagList->ListTag=3; type:NBTTagString->StringTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/BlockMetaToBlockStateFixer.java,9,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.nbt.JsonToNBT->net.minecraft.nbt.TagParser=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:JsonToNBT->TagParser=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/EntityEquipmentFixer.java,12,import:net.minecraft.nbt.JsonToNBT->net.minecraft.nbt.TagParser=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; type:JsonToNBT->TagParser=1; type:NBTTagCompound->CompoundTag=3; type:NBTTagList->ListTag=5
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/EntityPositionToNBTFixer.java,5,import:net.minecraft.nbt.JsonToNBT->net.minecraft.nbt.TagParser=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:JsonToNBT->TagParser=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/TileRuleDataFixer.java,7,import:net.minecraft.nbt.JsonToNBT->net.minecraft.nbt.TagParser=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:JsonToNBT->TagParser=1; type:NBTTagCompound->CompoundTag=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/json/JsonSimplificationFixer.java,2,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/datafixes/fixers/json/JsonTagReader.java,52,import:net.minecraft.nbt.NBTBase->net.minecraft.nbt.Tag=1; import:net.minecraft.nbt.NBTTagByte->net.minecraft.nbt.ByteTag=1; import:net.minecraft.nbt.NBTTagByteArray->net.minecraft.nbt.ByteArrayTag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagDouble->net.minecraft.nbt.DoubleTag=1; import:net.minecraft.nbt.NBTTagFloat->net.minecraft.nbt.FloatTag=1; import:net.minecraft.nbt.NBTTagInt->net.minecraft.nbt.IntTag=1; import:net.minecraft.nbt.NBTTagIntArray->net.minecraft.nbt.IntArrayTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.nbt.NBTTagLong->net.minecraft.nbt.LongTag=1; import:net.minecraft.nbt.NBTTagShort->net.minecraft.nbt.ShortTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; type:NBTBase->Tag=1; type:NBTTagByte->ByteTag=3; type:NBTTagByteArray->ByteArrayTag=3; type:NBTTagCompound->CompoundTag=8; type:NBTTagDouble->DoubleTag=3; type:NBTTagFloat->FloatTag=3; type:NBTTagInt->IntTag=3; type:NBTTagIntArray->IntArrayTag=3; type:NBTTagList->ListTag=4; type:NBTTagLong->LongTag=3; type:NBTTagShort->ShortTag=3; type:NBTTagString->StringTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/load/TemplateLoader.java,1,import:net.minecraft.world.biome.Biome->net.minecraft.world.level.biome.Biome=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/load/TemplateParser.java,1,import:net.minecraft.util.math.Vec3i->net.minecraft.core.Vec3i=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/StructurePluginVanillaHandler.java,7,import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EnumFacing->Direction=5
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/RuleWorld.java,7,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=3; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBanner.java,12,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.Rotation->net.minecraft.world.level.block.Rotation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:NBTTagList->ListTag=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBed.java,16,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Items->net.minecraft.world.item.Items=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=2; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockDoors.java,8,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockInventory.java,51,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Items->net.minecraft.world.item.Items=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.tileentity.TileEntityChest->net.minecraft.world.level.block.entity.ChestBlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=12; type:IBlockState->BlockState=3; type:NBTTagCompound->CompoundTag=15; type:NBTTagList->ListTag=3; type:TileEntity->BlockEntity=1; type:TileEntityChest->ChestBlockEntity=2; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockSign.java,16,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Blocks->net.minecraft.world.level.block.Blocks=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=4; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=1; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleBlockTile.java,29,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EnumFacing->Direction=5; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=4; type:Side->Dist=1; type:SideOnly->OnlyIn=1; type:TileEntity->BlockEntity=4; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleCoffin.java,5,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleFlag.java,9,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=4; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleFlowerPot.java,18,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Items->net.minecraft.world.item.Items=1; import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=1; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleFluid.java,5,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleMulti.java,15,call:.getDefaultState()->.defaultBlockState()=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleRotatable.java,28,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=6; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=6; type:TileEntity->BlockEntity=4; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleShulkerBox.java,7,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleStructureBuilder.java,21,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=5; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=2; type:NBTTagString->StringTag=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleTorqueMultiblock.java,14,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=4; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleTotemPart.java,15,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=3; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVanillaBlocks.java,11,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=2; type:NBTTagCompound->CompoundTag=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVanillaSkull.java,14,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.init.Items->net.minecraft.world.item.Items=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.Rotation->net.minecraft.world.level.block.Rotation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=1; type:NBTTagCompound->CompoundTag=2; type:TileEntity->BlockEntity=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVanillaSpawner.java,21,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.nbt.NBTBase->net.minecraft.nbt.Tag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=1; type:NBTBase->Tag=1; type:NBTTagCompound->CompoundTag=4; type:NBTTagList->ListTag=5; type:NBTTagString->StringTag=2; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/blockrules/TemplateRuleVine.java,15,import:net.minecraft.block.properties.PropertyBool->net.minecraft.world.level.block.state.properties.BooleanProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=6; type:PropertyBool->BooleanProperty=2; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleEntity.java,28,import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTBase->net.minecraft.nbt.Tag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityLivingBase->LivingEntity=3; type:NBTBase->Tag=2; type:NBTTagCompound->CompoundTag=9; type:NBTTagList->ListTag=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleEntityHanging.java,15,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=6; type:NBTTagCompound->CompoundTag=4; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleEntityNpc.java,4,import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleGates.java,18,call:.spawnEntity(->.addFreshEntity(=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EnumFacing->Direction=4; type:NBTTagCompound->CompoundTag=4; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/structure/template/plugin/defaultplugins/entityrules/TemplateRuleVehicle.java,7,import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:NBTTagCompound->CompoundTag=2; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/save/TemplateExporter.java,1,import:net.minecraft.util.math.Vec3i->net.minecraft.core.Vec3i=1
src/main/java/net/shadowmage/ancientwarfare/structure/template/scan/TemplateScanner.java,14,import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.util.math.MathHelper->net.minecraft.util.Mth=1; import:net.minecraft.util.math.Vec3i->net.minecraft.core.Vec3i=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:AxisAlignedBB->AABB=1; type:IBlockState->BlockState=1; type:MathHelper->Mth=3; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/EntityStatueInfo.java,20,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.IStringSerializable->net.minecraft.util.StringRepresentable=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:IStringSerializable->StringRepresentable=1; type:NBTTagCompound->CompoundTag=11; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/structure/tile/IDirectional.java,3,import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EnumFacing->Direction=2
src/main/java/net/shadowmage/ancientwarfare/structure/tile/LootSettings.java,15,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.potion.PotionEffect->net.minecraft.world.effect.MobEffectInstance=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:NBTTagCompound->CompoundTag=8; type:NBTTagList->ListTag=3
src/main/java/net/shadowmage/ancientwarfare/structure/tile/ScannerTracker.java,9,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraftforge.fml.common.eventhandler.SubscribeEvent->net.minecraftforge.eventbus.api.SubscribeEvent=1; import:net.minecraftforge.fml.common.gameevent.TickEvent->net.minecraftforge.event.TickEvent=1; type:EntityPlayer->Player=4
